time_months_after_landmark,cumulative_baseline_hazard_reference,baseline_survival_reference
74.41338809034907,0.1356386609339581,0.8731580816189591
74.41624229979466,0.1356386609339581,0.8731580816189591
74.41767967145792,0.1356386609339581,0.8731580816189591
74.44496919917864,0.1356386609339581,0.8731580816189591
74.51053388090348,0.1356386609339581,0.8731580816189591
74.51197125256674,0.1356386609339581,0.8731580816189591
74.51624229979467,0.1356386609339581,0.8731580816189591
74.54624229979466,0.1356386609339581,0.8731580816189591
74.54919917864476,0.1356386609339581,0.8731580816189591
74.57624229979466,0.1356386609339581,0.8731580816189591
74.64772073921972,0.1356386609339581,0.8731580816189591
74.67624229979467,0.1356386609339581,0.8731580816189591
74.71482546201233,0.1356386609339581,0.8731580816189591
